6.458652806157902031e-08,3.944791851055580773e-47,0.000000000000000000e+00,9.999999354125902462e-01,8.817619850949259282e-13
1.000000000000000000e+00,3.760547163067706556e-25,0.000000000000000000e+00,3.422997179762953744e-20,9.894574104620328541e-23
2.040138283981790798e-11,9.999999999484681101e-01,0.000000000000000000e+00,1.868181980898471629e-50,3.113036753944519534e-11
1.264557022694827887e-12,1.415201784584002953e-15,6.733302073016440514e-24,7.427504399849000281e-14,9.999999999986596277e-01
2.656537426751785983e-15,1.416367549180638970e-53,6.294591165110849341e-110,9.999999838741503444e-01,1.612584708153935781e-08
1.235719838860237615e-09,4.127440853351857140e-43,0.000000000000000000e+00,9.999999922237933214e-01,6.540486916792082281e-09
5.545434251616512394e-05,2.438843888767627392e-35,0.000000000000000000e+00,9.999445431848902333e-01,2.472593670650053172e-09
9.999994943460540631e-01,5.054816998854756100e-07,0.000000000000000000e+00,2.583680858290921780e-20,1.722460251744244472e-10
9.999999999994264588e-01,5.734430749880248502e-13,0.000000000000000000e+00,2.342211586251876440e-27,7.089751729573242920e-19
1.630284726965955935e-20,2.776591851621858508e-21,1.224269177855928706e-45,1.527185371189031541e-20,1.000000000000000000e+00
3.339695390844973738e-08,9.999999283069139766e-01,0.000000000000000000e+00,1.910662942322464342e-38,3.829613215336753421e-08
9.999999999516375748e-01,6.084583851941741046e-26,0.000000000000000000e+00,4.836211722241651293e-11,4.888705429220518206e-16
6.416648961282391889e-14,1.878324877686128900e-16,7.302002486346504522e-18,1.331548292421038203e-14,9.999999999999223954e-01
9.999999999870003986e-01,6.872049295699428204e-12,0.000000000000000000e+00,9.686416970972629043e-17,6.127435257341939678e-12
3.113613639299832460e-16,6.212550736280715901e-52,4.307639592178037945e-75,9.999995513954137438e-01,4.486045859051852425e-07
9.999999999999830136e-01,1.593283731229001278e-14,0.000000000000000000e+00,2.360851300380001563e-22,1.007292840691842774e-15
8.631525758303312465e-11,9.999999951566935774e-01,0.000000000000000000e+00,6.660793746151450997e-45,4.756991215585415845e-09
1.690911342837646926e-12,1.134005448219187129e-13,2.385546085205945766e-25,7.461294914579991030e-16,9.999999999981949994e-01
1.473448706204254456e-13,3.223765215554137224e-22,1.591295208099652569e-90,4.774612370223275972e-17,9.999999999998525624e-01
2.801587526565086512e-16,9.528301172654705899e-16,8.976967350946806080e-09,2.839014236692139231e-22,9.999999910230313871e-01
9.999999999999998890e-01,1.838538689727033845e-17,0.000000000000000000e+00,6.137452987574126520e-17,2.020267648641089512e-17
9.999999999999992228e-01,1.319317693216389171e-16,0.000000000000000000e+00,2.793118677875602232e-20,6.387121982130079631e-16
1.202074425342070926e-11,2.102061798964107973e-49,1.082334322524276740e-267,9.999999998266022594e-01,1.613769852600720992e-10
9.999999999999629186e-01,3.648382781686802800e-14,0.000000000000000000e+00,6.413535087078671751e-23,6.107895103000341739e-16
9.291497680833725703e-09,1.508305124435168872e-42,0.000000000000000000e+00,9.999999895204308986e-01,1.188071397342972462e-09
4.742579049854986872e-17,6.119547703323338050e-20,1.357769870636191128e-44,3.727670641502695428e-14,9.999999999999626965e-01
9.999999999985169641e-01,9.263534496584646632e-31,0.000000000000000000e+00,1.483003330417861904e-12,1.961897641182754566e-19
2.314730536848319615e-05,1.859430629860668837e-36,0.000000000000000000e+00,9.999768504980368622e-01,2.196594708078652845e-09
6.038385311384756608e-11,9.999999999316053767e-01,0.000000000000000000e+00,1.445006683322836905e-50,8.010833603139358597e-12
1.053566559780358946e-12,2.014039994198618250e-18,2.236364793841650039e-27,3.059029200450885009e-12,9.999999999958874008e-01
2.982431628083157279e-13,2.142927790031097450e-18,5.480939205662170336e-43,9.872819214824893294e-16,9.999999999997007949e-01
2.429056345396471365e-13,4.839827992012609552e-12,5.535596476390860897e-24,4.860803740754565426e-20,9.999999999949172880e-01
1.926826871920080200e-21,6.876460261207742011e-21,9.695657773826203589e-36,1.733756883848521185e-24,1.000000000000000000e+00
2.211945246255099518e-22,5.820723757614026035e-25,1.105369051116552026e-50,3.573976163285394941e-22,1.000000000000000000e+00
1.147730616926818747e-16,3.876692702952902916e-19,5.921260116023694902e-20,5.394604344730605523e-16,9.999999999999993339e-01
2.059401506780084376e-15,4.267719907267337462e-21,4.035534889628421812e-13,2.765781096768551552e-15,9.999999999995916600e-01
1.305625187325470555e-11,2.080593486343778989e-44,2.054316293581003342e-152,9.999999830088170949e-01,1.697812671198587743e-08
1.976607817793212975e-08,9.999999749684117534e-01,0.000000000000000000e+00,3.915489814023846846e-40,5.265510049841757002e-09
9.999999999999937828e-01,1.899259331793226179e-16,0.000000000000000000e+00,6.267883346159030958e-19,5.920556362553033908e-15
4.734132284383898547e-07,9.999995265837775538e-01,0.000000000000000000e+00,1.409996813023858073e-43,2.993949520548802496e-12
3.649880648784743075e-17,1.537578978417521620e-16,2.995354221015121764e-19,2.156767011630650089e-19,9.999999999999997780e-01
9.999998313319967691e-01,2.202458219712830526e-26,0.000000000000000000e+00,1.686678844336548373e-07,1.188090980223822926e-13
3.912079232755425688e-12,9.999999992157110329e-01,0.000000000000000000e+00,2.018144717630642659e-50,7.803767872929815674e-10
5.978258868382932754e-10,9.999999989509259501e-01,0.000000000000000000e+00,1.047100328727311031e-44,4.512481084398018366e-10
2.758413359377320300e-08,9.999999723564922949e-01,0.000000000000000000e+00,3.227476897601361605e-43,5.937412934634082923e-11
3.055814223396403605e-17,4.502793689179960441e-22,1.508832458035856931e-07,4.506146862830006119e-17,9.999998491167542136e-01
9.999999999999223954e-01,8.700842150965524316e-23,0.000000000000000000e+00,7.725565701195038099e-14,2.795879442950722666e-16
9.999999999999991118e-01,1.961208988196448865e-16,0.000000000000000000e+00,1.391665277555105536e-20,6.845684697271704623e-16
9.999999994149295635e-01,5.652986091664511146e-28,0.000000000000000000e+00,5.850681929974320818e-10,2.188250612893499496e-15
9.999999999999988898e-01,2.092676319451140794e-24,0.000000000000000000e+00,1.135910669424897356e-15,1.717344212759754128e-18
7.489043358153197033e-22,1.507698423124991307e-24,1.053678864720756218e-24,1.250390549859909721e-23,1.000000000000000000e+00
9.999999999999994449e-01,4.640616334383933287e-18,0.000000000000000000e+00,2.759246959823388240e-19,6.126560189881136280e-16
8.014914100195853015e-05,9.999197399613108939e-01,0.000000000000000000e+00,1.530474414398999643e-32,1.108976872531508519e-07
3.129072315297606561e-10,8.980185554143493580e-44,1.366384024375066396e-282,9.999999941683457294e-01,5.518747038266203216e-09
3.830266338315671454e-06,4.901543344800599087e-33,7.375718575677841373e-273,9.999956523741810877e-01,5.173594805337111073e-07
1.000000000000000000e+00,3.090847481982415948e-22,0.000000000000000000e+00,3.046764247042173063e-21,2.714646252790363076e-20
4.082627309775092181e-12,1.320954406954533640e-16,8.858621943804121103e-87,2.466408342123306671e-17,9.999999999959171548e-01
6.745613633938429329e-11,1.497719932465514464e-51,0.000000000000000000e+00,9.999999999294028052e-01,3.141027667648136923e-12
9.999999999999986677e-01,1.917409268846127319e-22,0.000000000000000000e+00,3.376278872598999380e-18,1.305123594906886151e-15
1.852203904275994262e-13,4.053860551167286027e-15,1.477930524693541977e-19,6.823611591893156687e-15,9.999999999998038236e-01
4.549405822203507512e-10,9.999999907479248940e-01,0.000000000000000000e+00,2.068383929592588596e-43,8.797134562553840571e-09
1.275788225671315792e-16,3.314517180250792235e-14,1.051980171423299258e-10,4.558004060816101014e-22,9.999999998947687319e-01
3.773113380689948478e-11,3.208538146604467555e-14,1.941471789347253213e-126,5.385389046095016270e-19,9.999999999622368740e-01
8.176309718765551078e-09,9.999989676542940797e-01,4.110010009669053322e-244,2.555827447958156230e-36,1.024169396173135253e-06
1.499181952866377886e-09,4.635818304967932618e-39,6.503798578111863137e-230,9.999995830439213362e-01,4.154568966391972198e-07
8.480189754231331972e-11,9.334217844058270347e-47,1.187894447489139190e-241,9.999999996150853443e-01,3.001128165750184108e-10
9.999999999999823475e-01,1.498611273965729710e-14,0.000000000000000000e+00,2.002392293764432311e-17,2.634579711788037216e-15
1.559582509997046929e-13,9.836835512550815828e-18,2.406074972271560766e-22,1.903840615748444876e-14,9.999999999998250289e-01
9.999999925179280380e-01,2.977838627262686513e-23,0.000000000000000000e+00,7.479651024029275252e-09,2.421063540907905574e-12
9.999999999999780176e-01,8.913042576656512155e-15,0.000000000000000000e+00,6.197985466201200997e-19,1.307343178848016519e-14
2.454853593214505033e-15,7.674858042063829226e-56,8.655054191363326898e-120,9.999999994786182844e-01,5.213792132974651519e-10
2.947526668424359893e-13,7.848930989115171124e-11,8.037140415539257819e-20,3.083962080468323880e-20,9.999999999212159096e-01
7.646332436481073497e-11,5.506940374030041444e-44,6.775310975473132920e-203,9.999999932264368452e-01,6.697099957448573592e-09
1.150317195177260911e-18,9.949935405421845892e-15,5.333004606081787752e-04,3.443965128757755376e-29,9.994666995393819420e-01
7.795423574119820669e-14,9.062958088450937644e-19,2.088895805070423367e-56,2.374307853002968761e-18,9.999999999999220623e-01
9.999999999985155208e-01,1.518913874725446003e-17,0.000000000000000000e+00,1.057529736849220740e-13,1.378682801022812805e-12
7.287142393199710277e-14,4.158346789948566197e-20,2.860303371536720648e-24,9.826535832040366650e-14,9.999999999998289146e-01
9.999994041827870994e-01,5.956950889145405630e-07,0.000000000000000000e+00,2.010360157842354238e-24,1.221241315282125694e-10
1.604040446750221748e-13,6.263298190896034462e-51,1.062543085131819085e-164,9.999999975994291468e-01,2.400410508172248053e-09
9.999999999999997780e-01,1.021307243605274841e-16,0.000000000000000000e+00,1.198129081161580071e-23,1.734550555079093415e-16
1.390702337061048871e-11,2.619440633788041270e-46,2.879944547583935197e-230,9.999999911606363145e-01,8.825456752627076451e-09
1.613548002175176245e-08,2.636116671964344731e-47,0.000000000000000000e+00,9.999999838627194881e-01,1.800554971983459594e-12
9.999999999999993339e-01,5.006832405724093367e-26,0.000000000000000000e+00,6.937853240361964020e-16,2.735508105612640838e-19
8.555484804648527403e-11,3.218650989639883075e-43,1.384263880969098161e-186,9.999999864971608199e-01,1.341728435033220975e-08
4.134505120406011727e-25,8.526587547747916533e-29,1.845778220193767331e-161,2.183977131633591635e-20,1.000000000000000000e+00
9.999999997924179373e-01,2.075243415386580920e-10,0.000000000000000000e+00,7.441272124992933319e-22,5.767941494274178520e-14
9.304494293550020168e-19,4.441816628823349788e-30,8.564428279491209001e-17,8.037028002796344031e-13,9.999999999991961985e-01
4.059144262595723325e-10,9.999998621600119098e-01,0.000000000000000000e+00,6.022471106657421329e-41,1.374340735581009680e-07
3.016663843270592683e-18,5.477174521447041167e-22,4.109608142478753689e-12,6.043615519072543645e-18,9.999999999958902874e-01
1.181904512506236956e-10,7.099701404924079457e-59,0.000000000000000000e+00,9.999999998818059899e-01,3.556028071355016786e-15
9.999999999985830224e-01,1.703438155571496065e-17,0.000000000000000000e+00,1.059334207644184973e-13,1.311050893073125197e-12
9.999999692720189515e-01,2.511260747626163725e-19,0.000000000000000000e+00,3.042544584667417822e-08,3.025352927159406587e-10
9.999999999969710895e-01,3.715474477366171443e-19,0.000000000000000000e+00,2.520225945176441399e-12,5.086348289218747070e-13
8.636101506551083560e-10,1.142853771749622972e-47,0.000000000000000000e+00,9.999999991205004157e-01,1.588943295908744838e-11
9.999999998501590825e-01,1.465336260456421424e-10,0.000000000000000000e+00,5.720889130766383742e-19,3.307325387486711359e-12
4.421919424821071932e-09,9.999999955777426619e-01,0.000000000000000000e+00,1.449536191234165032e-50,3.379517130825902806e-13
1.130203315083064388e-12,5.818492733303774083e-17,2.717612526307515626e-58,6.359536945410353012e-10,9.999999993629160588e-01
2.454978007390180297e-18,3.785710221259363076e-20,9.856237555622856916e-27,7.365227799900593565e-18,1.000000000000000000e+00
5.406500816684459877e-11,1.621762479806870928e-48,2.272527852478059070e-295,9.999999998598708695e-01,8.606412725755405323e-11
1.972948871472948464e-12,2.329924135715639816e-19,6.773738373066164299e-40,2.270082295363609231e-08,9.999999772972040235e-01
3.830043547450650068e-09,5.411284203353884385e-42,1.674884598637798137e-273,9.999999940231538709e-01,2.146802597820012719e-09
9.999999999999996669e-01,1.558143150025864764e-16,0.000000000000000000e+00,4.146416084525508507e-20,1.359960900481338322e-16
1.652110853614150524e-10,6.448115803675597609e-17,1.289896119820826186e-73,5.074259857876368701e-12,9.999999998297146586e-01
1.812325331234080521e-05,2.931833096809642966e-32,0.000000000000000000e+00,9.999814493013140515e-01,4.274453736910808708e-07
2.898212764070856379e-12,9.875112321430459271e-51,8.110565830687472665e-174,9.999999998476356566e-01,1.494660693054676682e-10
9.989292991136291544e-01,1.491923154456731281e-20,0.000000000000000000e+00,1.069242347678374784e-03,1.458538692522780744e-06
1.274269056411857009e-10,9.999999990383242610e-01,0.000000000000000000e+00,3.770958750314094004e-47,8.342487868463654110e-10
3.676381352377059802e-14,4.478627729230665509e-20,5.506052570976277174e-19,7.773821855462161509e-12,9.999999999921893590e-01
9.999999999999887867e-01,4.919397827929270749e-21,0.000000000000000000e+00,1.124783219144728523e-14,1.299719815142893190e-17
4.732079279591250796e-12,9.999978874338393275e-01,4.537847414565480100e-260,8.240922066393252510e-45,2.112561428579527823e-06
1.000000000000000000e+00,7.097556535080545920e-21,0.000000000000000000e+00,2.438393576585515138e-28,1.592719944690492730e-24
1.053554301312497892e-09,9.999999989399408484e-01,0.000000000000000000e+00,2.111265474697505060e-48,6.504818250103192744e-12
4.296997204224954030e-11,1.588343271057683026e-40,2.256745591763622283e-144,9.999990675801606610e-01,9.323768694048748795e-07
1.000000000000000000e+00,4.433457214722860168e-17,0.000000000000000000e+00,8.453005796432085811e-21,2.853960798826356572e-17
5.246777739066000818e-13,1.446884865774723298e-13,5.377353977037478442e-21,1.823435113928470359e-16,9.999999999993304245e-01
4.036389978345090149e-19,1.297534563605533038e-22,8.338845603058856782e-41,2.031039426755143698e-16,9.999999999999998890e-01
2.989411963570376746e-07,9.999996912144196726e-01,0.000000000000000000e+00,2.110172003477697020e-37,9.844383984465333349e-09
1.000000000000000000e+00,8.136665886662309588e-27,0.000000000000000000e+00,2.561246915310549625e-24,3.988332366800626596e-24
6.758303779938968603e-11,5.587463985815368548e-53,0.000000000000000000e+00,9.999999999314134191e-01,1.003356171178173227e-12
1.866241472736706059e-10,3.015894322588596466e-48,0.000000000000000000e+00,9.999999997548090214e-01,5.856683842212690848e-11
9.999999997745365743e-01,6.271426838218664819e-19,0.000000000000000000e+00,4.223065150678765392e-11,1.832328707438436774e-10
2.241789563090294366e-17,2.856382641395998284e-22,1.038529990993600550e-08,2.418246334050541320e-20,9.999999896147001577e-01
2.468758221787859226e-11,1.152585679224044039e-42,1.734204252694624658e-181,9.999992881030104197e-01,7.118723018493011064e-07
2.602481396266637107e-07,9.999997330685594932e-01,0.000000000000000000e+00,8.612188637109164972e-38,6.683300976100416329e-09
4.290141927527634192e-21,1.145102799547407033e-27,4.861379173887872297e-71,2.712528015452752797e-15,9.999999999999973355e-01
3.051716086606640398e-15,2.371618550736103420e-12,1.964526484956813398e-11,9.118985065213162605e-22,9.999999999779800586e-01
8.056312895975854943e-11,4.703955290703064132e-50,0.000000000000000000e+00,9.999999999071443879e-01,1.229243021078413709e-11
1.000000000000000000e+00,8.129655853347912733e-21,0.000000000000000000e+00,2.714206026890154963e-19,1.403644862545846555e-18
3.596779612094323658e-16,1.166412143373772454e-21,1.465804560420566324e-10,8.411047496146431814e-17,9.999999998534191414e-01
1.383102614824002073e-21,2.239547450793830915e-24,3.136984231889115689e-44,6.630494039924971625e-21,1.000000000000000000e+00
3.884650403874092160e-12,1.798351813052178875e-18,1.282830468940065163e-39,2.954489087449884228e-12,9.999999999931608041e-01
1.610726426764069997e-19,7.275083072252312287e-23,2.892317237544436683e-13,4.851034882141156319e-20,9.999999999997107869e-01
4.920502045070351565e-12,5.801373444482495619e-16,3.622875748901931303e-28,1.152016057383363978e-12,9.999999999939269690e-01
6.303906263215586565e-12,1.094368607804149953e-46,3.878681180585138543e-176,9.999999969427505464e-01,3.050945597747323258e-09
9.999999966283766861e-01,3.371618149349420603e-09,0.000000000000000000e+00,2.092949433553427735e-25,5.200519092895935710e-15
9.999999999999968914e-01,4.784399504417753261e-31,0.000000000000000000e+00,3.077113224998505338e-15,8.711823194307934880e-22
1.935567313244303683e-13,1.157633069788391741e-20,7.013379677741972959e-23,1.458377416007238984e-11,9.999999999852227095e-01
9.256947667049200390e-09,2.867691774459587857e-14,1.391248141697098390e-81,6.701286961067541079e-11,9.999999906760108637e-01
1.286897097814788757e-21,7.759830501527571432e-24,1.324205642796179990e-48,4.435735886528070374e-21,1.000000000000000000e+00
2.615053908102473965e-09,9.999999964193336810e-01,0.000000000000000000e+00,3.040628772580429962e-43,9.656125065811539111e-10
2.124331544388033172e-09,1.776422783640359699e-42,8.442942709999605625e-249,9.999999957408983731e-01,2.134770230518522357e-09
4.975447112895365971e-06,3.144504728656679647e-36,4.625426978844191854e-274,9.999949990769506636e-01,2.547593634351537186e-08
2.278043959608433174e-12,5.461429703233171527e-60,0.000000000000000000e+00,9.999999999976760812e-01,4.588496451540242872e-14
3.114759929935826549e-17,6.083778379422116711e-15,2.568948475091627825e-13,4.952734252919109088e-22,9.999999999997370992e-01
9.999999997905894000e-01,2.595845159758638175e-22,0.000000000000000000e+00,2.094082145892973433e-10,2.274131445606016627e-15
8.526351332478343747e-15,4.077086369529640216e-13,2.114380267744755478e-17,2.098733337675286015e-22,9.999999999995836664e-01
1.555342112455355759e-14,4.477518065151183995e-16,1.689244213776125444e-20,5.599592619277049270e-19,9.999999999999839018e-01
9.999999999999992228e-01,1.116166292966813345e-18,0.000000000000000000e+00,5.420791802096434089e-16,2.490772736554632979e-16
1.286734849249145665e-12,5.257560518425054761e-09,7.228784904686049271e-33,1.015690267137492297e-22,9.999999947411527534e-01
1.024855187238420216e-10,5.371559429779494726e-52,0.000000000000000000e+00,9.999999998960833469e-01,1.431255031488094793e-12
9.999999999999993339e-01,1.045041288163804953e-18,0.000000000000000000e+00,1.017279450010078689e-17,5.949050309631682467e-16
7.703125480824453270e-13,1.648941753276376016e-18,4.876810496143725069e-32,2.862860751209255771e-13,9.999999999989434007e-01
7.835024446575069313e-16,5.028204218171482616e-13,2.905806899255786185e-09,3.604965058637275427e-23,9.999999970936894744e-01
9.999999999998160360e-01,1.145163167114905713e-13,0.000000000000000000e+00,1.599992553569243898e-18,6.936264156642219065e-14
9.999999999999996669e-01,2.591759305065941928e-16,0.000000000000000000e+00,3.050122774121831974e-25,8.900927124693702389e-21
1.147635422809896792e-15,7.729698577648791110e-13,3.727627453390838627e-10,1.533332988312697854e-23,9.999999996264631319e-01
2.135153198233278418e-16,5.407966395448939771e-22,6.121192832935059766e-09,2.427980780096798972e-16,9.999999938788067810e-01
3.668594241492255403e-04,9.996331405500591405e-01,0.000000000000000000e+00,4.449100797320125571e-38,2.579175739748162486e-11
9.999999999999953371e-01,5.495338802711247251e-19,0.000000000000000000e+00,3.850403407792567396e-15,8.493304184243721826e-16
9.999999999999060751e-01,1.086849613758544571e-25,0.000000000000000000e+00,9.394235716429395296e-14,1.563753934747964326e-18
2.404100230558160994e-21,7.624595093075049768e-22,4.524528505706466419e-95,4.114227633890895764e-19,1.000000000000000000e+00
2.117596299138323699e-10,1.415022895484113567e-48,0.000000000000000000e+00,9.999999997624321457e-01,2.580826291043770242e-11
9.999999999990564215e-01,9.967710871359914998e-17,0.000000000000000000e+00,2.537275225706486499e-13,6.896938406154318450e-13
4.390384699605850033e-18,1.996439829262375510e-17,1.590040853688825198e-25,2.216047606036855161e-31,1.000000000000000000e+00
1.750479922575064434e-13,1.059408147896012756e-48,1.536865424047569183e-122,9.999999921237506806e-01,7.876074155161769311e-09
7.930803127649506239e-17,6.282548910542119031e-26,2.447573971761034435e-11,8.097404708094362855e-13,9.999999999747144486e-01
9.999998295462780851e-01,9.212736911920407389e-10,0.000000000000000000e+00,8.017279234032962363e-15,1.695324401575070672e-07
5.619907437683917089e-09,1.487793748250534224e-45,0.000000000000000000e+00,9.999999943264805680e-01,5.361194216592047493e-11
1.996307742935490955e-12,1.264048251593130352e-22,4.451280965387419167e-35,3.642174775874470858e-09,9.999999963558289240e-01
3.192745312213414858e-12,5.060652990500524875e-51,7.853820693527826831e-259,9.999999998617292718e-01,1.350779000947365979e-10
9.354832356882186093e-11,9.999999996812920511e-01,5.056142511078271124e-304,2.067401005859811244e-47,2.251595322519083324e-10
3.550282466145240871e-13,4.577409844968537188e-17,8.711389704033566204e-24,3.037198976208232375e-14,9.999999999996146416e-01
3.393181485708271072e-19,6.899271205256951532e-26,3.220542326047598882e-61,5.906534415359777643e-13,9.999999999994093614e-01
9.999999999999997780e-01,4.066395190557475634e-20,0.000000000000000000e+00,1.934009626980374376e-16,1.573666058023145100e-16
2.917166719716381409e-17,5.911408652798617893e-10,1.130283274580241898e-18,2.257187729110996498e-27,9.999999994088590860e-01
9.999999999999034106e-01,3.730354216668346489e-17,0.000000000000000000e+00,1.302700682689333956e-14,8.361363506566787892e-14
2.558226582187278827e-21,9.017224399121837543e-32,3.651323865104939121e-04,4.095006257940613257e-20,9.996348676134895195e-01
8.746274045070192538e-12,5.932231343072403688e-47,2.108007271285304140e-223,9.999999948399871386e-01,5.151266636876082170e-09
2.914445847911655956e-11,3.542788713432386963e-49,6.996839948541561655e-226,9.999999998946068613e-01,7.624863920578015522e-11
5.768963214172263066e-13,7.599732005150631415e-22,5.841475662295103338e-25,6.532573324466617955e-09,9.999999934668497570e-01
9.999999998398904077e-01,6.238085653125923655e-12,0.000000000000000000e+00,1.243466058150384093e-14,1.538590297932044282e-10
1.532130220493923177e-11,1.148687892030835981e-12,2.045546978327567251e-28,1.388410749838462937e-14,9.999999999835161857e-01
2.594759407554844855e-14,2.379236483924585653e-20,2.164537057369568175e-17,3.269396688611204657e-13,9.999999999996470601e-01
3.167517478547816693e-06,2.304979712734615491e-32,2.621633318590672762e-271,9.999955099732216190e-01,1.322509299753191438e-06
9.999999998497112186e-01,1.853115852155808946e-20,0.000000000000000000e+00,1.280330591569498807e-10,2.225563307920229997e-11
4.861810704887737286e-16,2.878736307509798063e-18,1.036923607851918579e-09,9.266108754209938323e-18,9.999999989630758979e-01
5.797962808105577826e-22,8.732079573344056254e-20,3.178121474314775235e-42,1.244633655244377712e-26,1.000000000000000000e+00
9.999999999999978906e-01,2.026726903064379753e-15,0.000000000000000000e+00,1.434795011683503492e-25,5.413323376586623718e-18
9.999999999999978906e-01,5.536060762018117354e-22,0.000000000000000000e+00,1.913709166675243795e-15,9.261803609225133472e-17
3.647932120747883617e-13,2.646774737236838363e-22,1.982884010592732033e-35,1.852017771363886114e-11,9.999999999811149953e-01
1.813941328977831968e-05,9.898155990658660846e-38,0.000000000000000000e+00,9.999818601147379971e-01,4.719722520849992775e-10
2.063060491937381588e-19,2.227129675873565092e-36,1.895659534961193427e-20,1.966220854695490976e-10,9.999999998033779480e-01
9.290935173874179512e-11,4.769646737251305861e-46,4.533451619349510480e-182,9.999999988807577456e-01,1.026332826185517717e-09
1.421354770806601402e-09,1.772581516206827853e-46,0.000000000000000000e+00,9.999999985426475391e-01,3.599769877442305978e-11
4.434941789490152653e-09,6.822001554350500010e-39,4.349279127823044584e-283,9.999994006110705103e-01,5.949539876033367781e-07
1.000000000000000000e+00,6.781711550005155983e-18,0.000000000000000000e+00,1.489916956618178420e-21,1.291812168937933549e-17
9.999999999999674705e-01,3.456332596062759155e-23,0.000000000000000000e+00,3.256289060318921867e-14,9.499277470166922409e-18
3.752193444754488819e-17,7.265394528326033603e-19,5.559967270484427658e-06,7.532436760061470738e-21,9.999944400327295257e-01
2.023526822327544581e-14,4.083912843553235565e-18,6.401452284736533771e-16,3.173405013929673266e-15,9.999999999999760192e-01
9.246017200246248969e-17,1.263822534294535195e-22,8.310452878068639860e-11,5.862874895773932164e-15,9.999999999168895926e-01
6.267944378083050330e-10,9.999999993731818471e-01,0.000000000000000000e+00,5.427244944190155070e-54,2.375092096388063834e-14
1.217468462983104146e-09,1.022308015222752043e-11,6.502500747482664916e-61,3.443962976874724937e-14,9.999999987722740791e-01
7.848934263140740383e-17,4.328758973466260581e-16,1.190806846762956193e-06,9.863679514796497399e-23,9.999988091931527601e-01
6.547215731207444911e-09,9.998468578964464504e-01,4.838016060925010297e-188,3.042282273547303880e-33,1.531355563378697241e-04
1.619469133841615391e-06,2.841366898208063228e-42,0.000000000000000000e+00,9.999983805140180149e-01,1.684803645300785584e-11
2.945396878164247948e-07,3.505868278702166260e-41,0.000000000000000000e+00,9.999997053254020551e-01,1.349100341766373721e-10
9.999999999711834953e-01,1.433704715174382101e-18,0.000000000000000000e+00,1.658629402408040447e-11,1.223023787583919753e-11
1.204310231654725738e-11,8.900414365972367272e-14,5.356833599615601515e-28,3.702147056712762265e-13,9.999999999874975565e-01
9.999999999999584777e-01,1.115699145567190310e-25,0.000000000000000000e+00,4.133160410786794463e-14,2.086235534917764672e-16
3.010965562402601992e-09,1.754354959839734327e-52,0.000000000000000000e+00,9.999999969889905582e-01,4.378563252131118724e-14
